Année;Régions;Départements;Fuel;Nb_véhicules
2017;Grand Est;Moselle;Essence-GPL;93
2017;Grand Est;Ardennes;Essence-GPL;62
2017;Hauts-de-France;Somme;Essence-GPL;160
2017;Hauts-de-France;Nord;Essence-GPL;857
2017;Hauts-de-France;Oise;Essence-GPL;200
2017;Hauts-de-France;Aisne;Essence-GPL;100
2017;Hauts-de-France;Pas-de-Calais;Essence-GPL;289
2017;Normandie;Eure;Essence-GPL;161
2017;Normandie;Orne;Essence-GPL;67
2017;Normandie;Manche;Essence-GPL;104
2017;Normandie;Seine-Maritime;Essence-GPL;509
2017;Normandie;Calvados;Essence-GPL;243
2017;Nouvelle-Aquitaine;Landes;Essence-GPL;119
2017;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Essence-GPL;176
2017;Nouvelle-Aquitaine;Dordogne;Essence-GPL;124
2017;Nouvelle-Aquitaine;Vienne;Essence-GPL;106
2017;Nouvelle-Aquitaine;Gironde;Essence-GPL;524
2017;Nouvelle-Aquitaine;Deux-Sèvres;Essence-GPL;105
2017;Nouvelle-Aquitaine;Haute-Vienne;Essence-GPL;67
2017;Nouvelle-Aquitaine;Creuse;Essence-GPL;21
2017;Nouvelle-Aquitaine;Corrèze;Essence-GPL;50
2017;Nouvelle-Aquitaine;Lot-et-Garonne;Essence-GPL;85
2017;Nouvelle-Aquitaine;Charente;Essence-GPL;71
2017;Nouvelle-Aquitaine;Charente-Maritime;Essence-GPL;186
2017;Occitanie;Hérault;Essence-GPL;323
2017;Occitanie;Pyrénées-Orientales;Essence-GPL;78
2017;Occitanie;Tarn;Essence-GPL;86
2017;Occitanie;Ariège;Essence-GPL;64
2017;Occitanie;Gard;Essence-GPL;204
2017;Occitanie;Aveyron;Essence-GPL;54
2017;Occitanie;Haute-Garonne;Essence-GPL;333
2017;Occitanie;Lot;Essence-GPL;51
2017;Occitanie;Aude;Essence-GPL;68
2017;Occitanie;Tarn-et-Garonne;Essence-GPL;66
2017;Occitanie;Hautes-Pyrénées;Essence-GPL;58
2017;Occitanie;Gers;Essence-GPL;87
2017;Occitanie;Lozère;Essence-GPL;22
2017;Pays de la Loire;Vendée;Essence-GPL;119
2017;Pays de la Loire;Mayenne;Essence-GPL;103
2017;Pays de la Loire;Sarthe;Essence-GPL;174
2017;Pays de la Loire;Maine-et-Loire;Essence-GPL;232
2017;Pays de la Loire;Loire-Atlantique;Essence-GPL;487
2017;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Essence-GPL;340
2017;Provence-Alpes-Côte d'Azur;Vaucluse;Essence-GPL;180
2017;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Essence-GPL;513
2017;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Essence-GPL;35
2017;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Essence-GPL;44
2017;Provence-Alpes-Côte d'Azur;Var;Essence-GPL;275
2017;Île-de-France;Essonne;Essence-GPL;458
2017;Île-de-France;Val-d'Oise;Essence-GPL;375
2017;Île-de-France;Seine-et-Marne;Essence-GPL;409
2017;Île-de-France;Seine-Saint-Denis;Essence-GPL;703
2017;Île-de-France;Paris;Essence-GPL;975
2017;Île-de-France;Hauts-de-Seine;Essence-GPL;340
2017;Île-de-France;Val-de-Marne;Essence-GPL;431
2017;Île-de-France;Yvelines;Essence-GPL;351
2018;Auvergne-Rhône-Alpes;Ain;Essence-GPL;119
2018;Auvergne-Rhône-Alpes;Allier;Essence-GPL;67
2018;Auvergne-Rhône-Alpes;Haute-Loire;Essence-GPL;31
2018;Auvergne-Rhône-Alpes;Savoie;Essence-GPL;135
2018;Auvergne-Rhône-Alpes;Rhône;Essence-GPL;462
2018;Auvergne-Rhône-Alpes;Ardèche;Essence-GPL;77
2018;Auvergne-Rhône-Alpes;Puy-de-Dôme;Essence-GPL;132
2018;Auvergne-Rhône-Alpes;Haute-Savoie;Essence-GPL;243
2018;Auvergne-Rhône-Alpes;Loire;Essence-GPL;104
2018;Auvergne-Rhône-Alpes;Drôme;Essence-GPL;148
2018;Auvergne-Rhône-Alpes;Cantal;Essence-GPL;11
2018;Auvergne-Rhône-Alpes;Isère;Essence-GPL;418
2018;Bourgogne-Franche-Comté;Doubs;Essence-GPL;228
2018;Bourgogne-Franche-Comté;Côte-d'Or;Essence-GPL;179
2018;Bourgogne-Franche-Comté;Haute-Saône;Essence-GPL;50
2018;Bourgogne-Franche-Comté;Yonne;Essence-GPL;141
2018;Bourgogne-Franche-Comté;Jura;Essence-GPL;80
2018;Bourgogne-Franche-Comté;Nièvre;Essence-GPL;57
2018;Bourgogne-Franche-Comté;Saône-et-Loire;Essence-GPL;131
2018;Bourgogne-Franche-Comté;Territoire de Belfort;Essence-GPL;28
2018;Bretagne;Ille-et-Vilaine;Essence-GPL;245
2018;Bretagne;Morbihan;Essence-GPL;155
2018;Bretagne;Côtes-d'Armor;Essence-GPL;113
2018;Bretagne;Finistère;Essence-GPL;143
2018;Centre-Val de Loire;Loir-et-Cher;Essence-GPL;50
2018;Centre-Val de Loire;Loiret;Essence-GPL;155
2018;Centre-Val de Loire;Indre-et-Loire;Essence-GPL;171
2018;Centre-Val de Loire;Eure-et-Loir;Essence-GPL;70
2018;Centre-Val de Loire;Indre;Essence-GPL;73
2018;Centre-Val de Loire;Cher;Essence-GPL;46
2018;Corse;Corse-du-Sud;Essence-GPL;26
2018;Corse;Haute-Corse;Essence-GPL;40
2018;Grand Est;Bas-Rhin;Essence-GPL;201
2018;Grand Est;Vosges;Essence-GPL;133
2018;Grand Est;Marne;Essence-GPL;132
2018;Grand Est;Meurthe-et-Moselle;Essence-GPL;146
2018;Grand Est;Haute-Marne;Essence-GPL;35
2018;Grand Est;Meuse;Essence-GPL;34
2018;Grand Est;Aube;Essence-GPL;80
2018;Grand Est;Haut-Rhin;Essence-GPL;205
2018;Grand Est;Moselle;Essence-GPL;94
2018;Grand Est;Ardennes;Essence-GPL;60
2018;Hauts-de-France;Somme;Essence-GPL;138
2018;Hauts-de-France;Nord;Essence-GPL;796
2018;Hauts-de-France;Oise;Essence-GPL;196
2018;Hauts-de-France;Aisne;Essence-GPL;85
2018;Hauts-de-France;Pas-de-Calais;Essence-GPL;252
2018;Normandie;Eure;Essence-GPL;149
2018;Normandie;Orne;Essence-GPL;65
2018;Normandie;Manche;Essence-GPL;96
2018;Normandie;Seine-Maritime;Essence-GPL;462
2018;Normandie;Calvados;Essence-GPL;229
2018;Nouvelle-Aquitaine;Landes;Essence-GPL;99
2018;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Essence-GPL;155
2018;Nouvelle-Aquitaine;Dordogne;Essence-GPL;116
2018;Nouvelle-Aquitaine;Vienne;Essence-GPL;103
2018;Nouvelle-Aquitaine;Gironde;Essence-GPL;509
2018;Nouvelle-Aquitaine;Deux-Sèvres;Essence-GPL;100
2018;Nouvelle-Aquitaine;Haute-Vienne;Essence-GPL;63
2018;Nouvelle-Aquitaine;Creuse;Essence-GPL;19
2018;Nouvelle-Aquitaine;Corrèze;Essence-GPL;46
2018;Nouvelle-Aquitaine;Lot-et-Garonne;Essence-GPL;78
2018;Nouvelle-Aquitaine;Charente;Essence-GPL;64
2018;Nouvelle-Aquitaine;Charente-Maritime;Essence-GPL;174
2018;Occitanie;Hérault;Essence-GPL;309
2018;Occitanie;Pyrénées-Orientales;Essence-GPL;73
2018;Occitanie;Tarn;Essence-GPL;84
2018;Occitanie;Ariège;Essence-GPL;67
2018;Occitanie;Gard;Essence-GPL;191
2018;Occitanie;Aveyron;Essence-GPL;47
2018;Occitanie;Haute-Garonne;Essence-GPL;293
2018;Occitanie;Lot;Essence-GPL;43
2018;Occitanie;Aude;Essence-GPL;59
2018;Occitanie;Tarn-et-Garonne;Essence-GPL;61
2018;Occitanie;Hautes-Pyrénées;Essence-GPL;53
2018;Occitanie;Gers;Essence-GPL;74
2018;Occitanie;Lozère;Essence-GPL;18
2018;Pays de la Loire;Vendée;Essence-GPL;122
2018;Pays de la Loire;Mayenne;Essence-GPL;99
2018;Pays de la Loire;Sarthe;Essence-GPL;160
2018;Pays de la Loire;Maine-et-Loire;Essence-GPL;213
2018;Pays de la Loire;Loire-Atlantique;Essence-GPL;448
2018;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Essence-GPL;331
2018;Provence-Alpes-Côte d'Azur;Vaucluse;Essence-GPL;154
2018;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Essence-GPL;490
2018;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Essence-GPL;33
2018;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Essence-GPL;41
2018;Provence-Alpes-Côte d'Azur;Var;Essence-GPL;246
2018;Île-de-France;Essonne;Essence-GPL;443
2018;Île-de-France;Val-d'Oise;Essence-GPL;357
2018;Île-de-France;Seine-et-Marne;Essence-GPL;393
2018;Île-de-France;Seine-Saint-Denis;Essence-GPL;673
2018;Île-de-France;Paris;Essence-GPL;901
2018;Île-de-France;Hauts-de-Seine;Essence-GPL;321
2018;Île-de-France;Val-de-Marne;Essence-GPL;418
2018;Île-de-France;Yvelines;Essence-GPL;318
2019;Auvergne-Rhône-Alpes;Ain;Essence-GPL;103
2019;Auvergne-Rhône-Alpes;Allier;Essence-GPL;59
2019;Auvergne-Rhône-Alpes;Haute-Loire;Essence-GPL;30
2019;Auvergne-Rhône-Alpes;Savoie;Essence-GPL;111
2019;Auvergne-Rhône-Alpes;Rhône;Essence-GPL;417
2019;Auvergne-Rhône-Alpes;Ardèche;Essence-GPL;63
2019;Auvergne-Rhône-Alpes;Puy-de-Dôme;Essence-GPL;117
2019;Auvergne-Rhône-Alpes;Haute-Savoie;Essence-GPL;215
2019;Auvergne-Rhône-Alpes;Loire;Essence-GPL;86
2019;Auvergne-Rhône-Alpes;Drôme;Essence-GPL;122
2019;Auvergne-Rhône-Alpes;Cantal;Essence-GPL;11
2019;Auvergne-Rhône-Alpes;Isère;Essence-GPL;363
2019;Bourgogne-Franche-Comté;Doubs;Essence-GPL;193
2019;Bourgogne-Franche-Comté;Côte-d'Or;Essence-GPL;164
2019;Bourgogne-Franche-Comté;Haute-Saône;Essence-GPL;38
2019;Bourgogne-Franche-Comté;Yonne;Essence-GPL;135
2019;Bourgogne-Franche-Comté;Jura;Essence-GPL;69
2019;Bourgogne-Franche-Comté;Nièvre;Essence-GPL;51
2019;Bourgogne-Franche-Comté;Saône-et-Loire;Essence-GPL;112
2019;Bourgogne-Franche-Comté;Territoire de Belfort;Essence-GPL;28
2019;Bretagne;Ille-et-Vilaine;Essence-GPL;222
2019;Bretagne;Morbihan;Essence-GPL;122
2019;Bretagne;Côtes-d'Armor;Essence-GPL;92
2019;Bretagne;Finistère;Essence-GPL;120
2019;Centre-Val de Loire;Loir-et-Cher;Essence-GPL;41
2019;Centre-Val de Loire;Loiret;Essence-GPL;134
2019;Centre-Val de Loire;Indre-et-Loire;Essence-GPL;145
2019;Centre-Val de Loire;Eure-et-Loir;Essence-GPL;57
2019;Centre-Val de Loire;Indre;Essence-GPL;67
2019;Centre-Val de Loire;Cher;Essence-GPL;38
2019;Corse;Corse-du-Sud;Essence-GPL;24
2019;Corse;Haute-Corse;Essence-GPL;32
2019;Grand Est;Bas-Rhin;Essence-GPL;185
2019;Grand Est;Vosges;Essence-GPL;120
2019;Grand Est;Marne;Essence-GPL;107
2019;Grand Est;Meurthe-et-Moselle;Essence-GPL;134
2019;Grand Est;Haute-Marne;Essence-GPL;33
2019;Grand Est;Meuse;Essence-GPL;33
2019;Grand Est;Aube;Essence-GPL;62
2019;Grand Est;Haut-Rhin;Essence-GPL;171
2019;Grand Est;Moselle;Essence-GPL;87
2019;Grand Est;Ardennes;Essence-GPL;59
2019;Hauts-de-France;Somme;Essence-GPL;113
2019;Hauts-de-France;Nord;Essence-GPL;676
2019;Hauts-de-France;Oise;Essence-GPL;165
2019;Hauts-de-France;Aisne;Essence-GPL;73
2019;Hauts-de-France;Pas-de-Calais;Essence-GPL;226
2019;Normandie;Eure;Essence-GPL;119
2019;Normandie;Orne;Essence-GPL;58
2019;Normandie;Manche;Essence-GPL;80
2019;Normandie;Seine-Maritime;Essence-GPL;379
2019;Normandie;Calvados;Essence-GPL;183
2019;Nouvelle-Aquitaine;Landes;Essence-GPL;73
2019;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Essence-GPL;146
2019;Nouvelle-Aquitaine;Dordogne;Essence-GPL;93
2019;Nouvelle-Aquitaine;Vienne;Essence-GPL;87
2019;Nouvelle-Aquitaine;Gironde;Essence-GPL;448
2019;Nouvelle-Aquitaine;Deux-Sèvres;Essence-GPL;82
2019;Nouvelle-Aquitaine;Haute-Vienne;Essence-GPL;45
2019;Nouvelle-Aquitaine;Creuse;Essence-GPL;14
2019;Nouvelle-Aquitaine;Corrèze;Essence-GPL;39
2019;Nouvelle-Aquitaine;Lot-et-Garonne;Essence-GPL;70
2019;Nouvelle-Aquitaine;Charente;Essence-GPL;49
2019;Nouvelle-Aquitaine;Charente-Maritime;Essence-GPL;146
2019;Occitanie;Hérault;Essence-GPL;246
2019;Occitanie;Pyrénées-Orientales;Essence-GPL;64
2019;Occitanie;Tarn;Essence-GPL;74
2019;Occitanie;Ariège;Essence-GPL;58
2019;Occitanie;Gard;Essence-GPL;139
2019;Occitanie;Aveyron;Essence-GPL;42
2019;Occitanie;Haute-Garonne;Essence-GPL;231
2019;Occitanie;Lot;Essence-GPL;38
2019;Occitanie;Aude;Essence-GPL;51
2019;Occitanie;Tarn-et-Garonne;Essence-GPL;48
2019;Occitanie;Hautes-Pyrénées;Essence-GPL;44
2019;Occitanie;Gers;Essence-GPL;71
2019;Occitanie;Lozère;Essence-GPL;13
2019;Pays de la Loire;Vendée;Essence-GPL;102
2019;Pays de la Loire;Mayenne;Essence-GPL;87
2019;Pays de la Loire;Sarthe;Essence-GPL;113
2019;Pays de la Loire;Maine-et-Loire;Essence-GPL;177
2019;Pays de la Loire;Loire-Atlantique;Essence-GPL;386
2019;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Essence-GPL;274
2019;Provence-Alpes-Côte d'Azur;Vaucluse;Essence-GPL;130
2019;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Essence-GPL;424
2019;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Essence-GPL;29
2019;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Essence-GPL;33
2019;Provence-Alpes-Côte d'Azur;Var;Essence-GPL;204
2019;Île-de-France;Essonne;Essence-GPL;363
2019;Île-de-France;Val-d'Oise;Essence-GPL;297
2019;Île-de-France;Seine-et-Marne;Essence-GPL;363
2019;Île-de-France;Seine-Saint-Denis;Essence-GPL;551
2019;Île-de-France;Paris;Essence-GPL;749
2019;Île-de-France;Hauts-de-Seine;Essence-GPL;275
2019;Île-de-France;Val-de-Marne;Essence-GPL;354
2019;Île-de-France;Yvelines;Essence-GPL;264
2010;Auvergne-Rhône-Alpes;Ain;Electricité;25
2010;Auvergne-Rhône-Alpes;Allier;Electricité;10
2010;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;9
2010;Auvergne-Rhône-Alpes;Savoie;Electricité;29
2010;Auvergne-Rhône-Alpes;Rhône;Electricité;185
2010;Auvergne-Rhône-Alpes;Ardèche;Electricité;12
2010;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;23
2010;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;40
2010;Auvergne-Rhône-Alpes;Loire;Electricité;26
2010;Auvergne-Rhône-Alpes;Drôme;Electricité;33
2010;Auvergne-Rhône-Alpes;Cantal;Electricité;4
2010;Auvergne-Rhône-Alpes;Isère;Electricité;77
2010;Bourgogne-Franche-Comté;Doubs;Electricité;52
2010;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;22
2010;Bourgogne-Franche-Comté;Haute-Saône;Electricité;41
2010;Bourgogne-Franche-Comté;Yonne;Electricité;8
2010;Bourgogne-Franche-Comté;Jura;Electricité;19
2010;Bourgogne-Franche-Comté;Nièvre;Electricité;2
2010;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;21
2010;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;1
2010;Bretagne;Ille-et-Vilaine;Electricité;26
2010;Bretagne;Morbihan;Electricité;18
2010;Bretagne;Côtes-d'Armor;Electricité;18
2010;Bretagne;Finistère;Electricité;28
2010;Centre-Val de Loire;Loir-et-Cher;Electricité;24
2010;Centre-Val de Loire;Loiret;Electricité;86
2010;Centre-Val de Loire;Indre-et-Loire;Electricité;67
2010;Centre-Val de Loire;Eure-et-Loir;Electricité;30
2010;Centre-Val de Loire;Indre;Electricité;8
2010;Centre-Val de Loire;Cher;Electricité;22
2010;Corse;Corse-du-Sud;Electricité;2
2010;Corse;Haute-Corse;Electricité;3
2010;Grand Est;Bas-Rhin;Electricité;69
2010;Grand Est;Vosges;Electricité;9
2010;Grand Est;Marne;Electricité;17
2010;Grand Est;Meurthe-et-Moselle;Electricité;32
2010;Grand Est;Haute-Marne;Electricité;15
2010;Grand Est;Meuse;Electricité;7
2010;Grand Est;Aube;Electricité;16
2010;Grand Est;Haut-Rhin;Electricité;31
2010;Grand Est;Moselle;Electricité;50
2010;Grand Est;Ardennes;Electricité;8
2010;Hauts-de-France;Somme;Electricité;21
2010;Hauts-de-France;Nord;Electricité;122
2010;Hauts-de-France;Oise;Electricité;18
2010;Hauts-de-France;Aisne;Electricité;30
2010;Hauts-de-France;Pas-de-Calais;Electricité;53
2010;Normandie;Eure;Electricité;33
2010;Normandie;Orne;Electricité;7
2010;Normandie;Manche;Electricité;15
2010;Normandie;Seine-Maritime;Electricité;77
2010;Normandie;Calvados;Electricité;29
2010;Nouvelle-Aquitaine;Landes;Electricité;22
2010;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;25
2010;Nouvelle-Aquitaine;Dordogne;Electricité;9
2010;Nouvelle-Aquitaine;Vienne;Electricité;42
2010;Nouvelle-Aquitaine;Gironde;Electricité;623
2010;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;21
2010;Nouvelle-Aquitaine;Haute-Vienne;Electricité;9
2010;Nouvelle-Aquitaine;Creuse;Electricité;3
2010;Nouvelle-Aquitaine;Corrèze;Electricité;5
2010;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;14
2010;Nouvelle-Aquitaine;Charente;Electricité;17
2010;Nouvelle-Aquitaine;Charente-Maritime;Electricité;128
2010;Occitanie;Hérault;Electricité;52
2010;Occitanie;Pyrénées-Orientales;Electricité;8
2010;Occitanie;Tarn;Electricité;9
2010;Occitanie;Ariège;Electricité;6
2010;Occitanie;Gard;Electricité;29
2010;Occitanie;Aveyron;Electricité;10
2010;Occitanie;Haute-Garonne;Electricité;47
2010;Occitanie;Lot;Electricité;8
2010;Occitanie;Aude;Electricité;19
2010;Occitanie;Tarn-et-Garonne;Electricité;15
2010;Occitanie;Hautes-Pyrénées;Electricité;13
2010;Occitanie;Gers;Electricité;9
2010;Occitanie;Lozère;Electricité;4
2010;Pays de la Loire;Vendée;Electricité;29
2010;Pays de la Loire;Mayenne;Electricité;10
2010;Pays de la Loire;Sarthe;Electricité;13
2010;Pays de la Loire;Maine-et-Loire;Electricité;33
2010;Pays de la Loire;Loire-Atlantique;Electricité;31
2010;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;137
2010;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;39
2010;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;134
2010;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;3
2010;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;2
2010;Provence-Alpes-Côte d'Azur;Var;Electricité;84
2010;Île-de-France;Essonne;Electricité;97
2010;Île-de-France;Val-d'Oise;Electricité;179
2010;Île-de-France;Seine-et-Marne;Electricité;61
2010;Île-de-France;Seine-Saint-Denis;Electricité;221
2010;Île-de-France;Paris;Electricité;360
2010;Île-de-France;Hauts-de-Seine;Electricité;380
2010;Île-de-France;Val-de-Marne;Electricité;160
2010;Île-de-France;Yvelines;Electricité;87
2011;Auvergne-Rhône-Alpes;Ain;Electricité;23
2011;Auvergne-Rhône-Alpes;Allier;Electricité;10
2011;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;8
2011;Auvergne-Rhône-Alpes;Savoie;Electricité;29
2011;Auvergne-Rhône-Alpes;Rhône;Electricité;186
2011;Auvergne-Rhône-Alpes;Ardèche;Electricité;11
2011;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;22
2011;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;42
2011;Auvergne-Rhône-Alpes;Loire;Electricité;29
2011;Auvergne-Rhône-Alpes;Drôme;Electricité;32
2011;Auvergne-Rhône-Alpes;Cantal;Electricité;4
2011;Auvergne-Rhône-Alpes;Isère;Electricité;85
2011;Bourgogne-Franche-Comté;Doubs;Electricité;52
2011;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;24
2011;Bourgogne-Franche-Comté;Haute-Saône;Electricité;52
2011;Bourgogne-Franche-Comté;Yonne;Electricité;8
2011;Bourgogne-Franche-Comté;Jura;Electricité;18
2011;Bourgogne-Franche-Comté;Nièvre;Electricité;2
2011;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;22
2011;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;1
2011;Bretagne;Ille-et-Vilaine;Electricité;30
2011;Bretagne;Morbihan;Electricité;19
2011;Bretagne;Côtes-d'Armor;Electricité;18
2011;Bretagne;Finistère;Electricité;31
2011;Centre-Val de Loire;Loir-et-Cher;Electricité;24
2011;Centre-Val de Loire;Loiret;Electricité;100
2011;Centre-Val de Loire;Indre-et-Loire;Electricité;66
2011;Centre-Val de Loire;Eure-et-Loir;Electricité;188
2011;Centre-Val de Loire;Indre;Electricité;6
2011;Centre-Val de Loire;Cher;Electricité;22
2011;Corse;Corse-du-Sud;Electricité;3
2011;Corse;Haute-Corse;Electricité;3
2011;Grand Est;Bas-Rhin;Electricité;64
2011;Grand Est;Vosges;Electricité;9
2011;Grand Est;Marne;Electricité;20
2011;Grand Est;Meurthe-et-Moselle;Electricité;31
2011;Grand Est;Haute-Marne;Electricité;12
2011;Grand Est;Meuse;Electricité;7
2011;Grand Est;Aube;Electricité;15
2011;Grand Est;Haut-Rhin;Electricité;32
2011;Grand Est;Moselle;Electricité;46
2011;Grand Est;Ardennes;Electricité;5
2011;Hauts-de-France;Somme;Electricité;21
2011;Hauts-de-France;Nord;Electricité;111
2011;Hauts-de-France;Oise;Electricité;20
2011;Hauts-de-France;Aisne;Electricité;32
2011;Hauts-de-France;Pas-de-Calais;Electricité;57
2011;Normandie;Eure;Electricité;30
2011;Normandie;Orne;Electricité;8
2011;Normandie;Manche;Electricité;15
2011;Normandie;Seine-Maritime;Electricité;69
2011;Normandie;Calvados;Electricité;26
2011;Nouvelle-Aquitaine;Landes;Electricité;24
2011;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;23
2011;Nouvelle-Aquitaine;Dordogne;Electricité;9
2011;Nouvelle-Aquitaine;Vienne;Electricité;42
2011;Nouvelle-Aquitaine;Gironde;Electricité;645
2011;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;21
2011;Nouvelle-Aquitaine;Haute-Vienne;Electricité;10
2011;Nouvelle-Aquitaine;Creuse;Electricité;3
2011;Nouvelle-Aquitaine;Corrèze;Electricité;7
2011;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;12
2011;Nouvelle-Aquitaine;Charente;Electricité;16
2011;Nouvelle-Aquitaine;Charente-Maritime;Electricité;136
2011;Occitanie;Hérault;Electricité;46
2011;Occitanie;Pyrénées-Orientales;Electricité;7
2011;Occitanie;Tarn;Electricité;11
2011;Occitanie;Ariège;Electricité;6
2011;Occitanie;Gard;Electricité;29
2011;Occitanie;Aveyron;Electricité;12
2011;Occitanie;Haute-Garonne;Electricité;49
2011;Occitanie;Lot;Electricité;8
2011;Occitanie;Aude;Electricité;17
2011;Occitanie;Tarn-et-Garonne;Electricité;14
2011;Occitanie;Hautes-Pyrénées;Electricité;15
2011;Occitanie;Gers;Electricité;10
2011;Occitanie;Lozère;Electricité;4
2011;Pays de la Loire;Vendée;Electricité;28
2011;Pays de la Loire;Mayenne;Electricité;10
2011;Pays de la Loire;Sarthe;Electricité;12
2011;Pays de la Loire;Maine-et-Loire;Electricité;37
2011;Pays de la Loire;Loire-Atlantique;Electricité;36
2011;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;138
2011;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;35
2011;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;134
2011;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;3
2011;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;2
2011;Provence-Alpes-Côte d'Azur;Var;Electricité;93
2011;Île-de-France;Essonne;Electricité;100
2011;Île-de-France;Val-d'Oise;Electricité;148
2011;Île-de-France;Seine-et-Marne;Electricité;58
2011;Île-de-France;Seine-Saint-Denis;Electricité;196
2011;Île-de-France;Paris;Electricité;333
2011;Île-de-France;Hauts-de-Seine;Electricité;362
2011;Île-de-France;Val-de-Marne;Electricité;143
2011;Île-de-France;Yvelines;Electricité;86
2012;Auvergne-Rhône-Alpes;Ain;Electricité;28
2012;Auvergne-Rhône-Alpes;Allier;Electricité;12
2012;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;8
2012;Auvergne-Rhône-Alpes;Savoie;Electricité;34
2012;Auvergne-Rhône-Alpes;Rhône;Electricité;201
2012;Auvergne-Rhône-Alpes;Ardèche;Electricité;12
2012;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;27
2012;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;47
2012;Auvergne-Rhône-Alpes;Loire;Electricité;37
2012;Auvergne-Rhône-Alpes;Drôme;Electricité;47
2012;Auvergne-Rhône-Alpes;Cantal;Electricité;5
2012;Auvergne-Rhône-Alpes;Isère;Electricité;104
2012;Bourgogne-Franche-Comté;Doubs;Electricité;52
2012;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;27
2012;Bourgogne-Franche-Comté;Haute-Saône;Electricité;77
2012;Bourgogne-Franche-Comté;Yonne;Electricité;13
2012;Bourgogne-Franche-Comté;Jura;Electricité;22
2012;Bourgogne-Franche-Comté;Nièvre;Electricité;2
2012;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;28
2012;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;1
2012;Bretagne;Ille-et-Vilaine;Electricité;41
2012;Bretagne;Morbihan;Electricité;23
2012;Bretagne;Côtes-d'Armor;Electricité;28
2012;Bretagne;Finistère;Electricité;35
2012;Centre-Val de Loire;Loir-et-Cher;Electricité;32
2012;Centre-Val de Loire;Loiret;Electricité;110
2012;Centre-Val de Loire;Indre-et-Loire;Electricité;59
2012;Centre-Val de Loire;Eure-et-Loir;Electricité;288
2012;Centre-Val de Loire;Indre;Electricité;6
2012;Centre-Val de Loire;Cher;Electricité;18
2012;Corse;Corse-du-Sud;Electricité;5
2012;Corse;Haute-Corse;Electricité;3
2012;Grand Est;Bas-Rhin;Electricité;80
2012;Grand Est;Vosges;Electricité;16
2012;Grand Est;Marne;Electricité;31
2012;Grand Est;Meurthe-et-Moselle;Electricité;37
2012;Grand Est;Haute-Marne;Electricité;11
2012;Grand Est;Meuse;Electricité;8
2012;Grand Est;Aube;Electricité;15
2012;Grand Est;Haut-Rhin;Electricité;61
2012;Grand Est;Moselle;Electricité;55
2012;Grand Est;Ardennes;Electricité;7
