Année;Régions;Départements;Fuel;Nb_véhicules
2019;Occitanie;Tarn;Essence-GPL;1047
2019;Occitanie;Ariège;Essence-GPL;456
2019;Occitanie;Gard;Essence-GPL;1548
2019;Occitanie;Aveyron;Essence-GPL;538
2019;Occitanie;Haute-Garonne;Essence-GPL;3472
2019;Occitanie;Lot;Essence-GPL;507
2019;Occitanie;Aude;Essence-GPL;670
2019;Occitanie;Tarn-et-Garonne;Essence-GPL;724
2019;Occitanie;Hautes-Pyrénées;Essence-GPL;722
2019;Occitanie;Gers;Essence-GPL;438
2019;Occitanie;Lozère;Essence-GPL;132
2019;Pays de la Loire;Vendée;Essence-GPL;1448
2019;Pays de la Loire;Mayenne;Essence-GPL;1128
2019;Pays de la Loire;Sarthe;Essence-GPL;1736
2019;Pays de la Loire;Maine-et-Loire;Essence-GPL;2063
2019;Pays de la Loire;Loire-Atlantique;Essence-GPL;4173
2019;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Essence-GPL;2093
2019;Provence-Alpes-Côte d'Azur;Vaucluse;Essence-GPL;1431
2019;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Essence-GPL;4083
2019;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Essence-GPL;506
2019;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Essence-GPL;499
2019;Provence-Alpes-Côte d'Azur;Var;Essence-GPL;2211
2019;Île-de-France;Essonne;Essence-GPL;2942
2019;Île-de-France;Val-d'Oise;Essence-GPL;2293
2019;Île-de-France;Seine-et-Marne;Essence-GPL;3086
2019;Île-de-France;Seine-Saint-Denis;Essence-GPL;2271
2019;Île-de-France;Paris;Essence-GPL;1670
2019;Île-de-France;Hauts-de-Seine;Essence-GPL;1735
2019;Île-de-France;Val-de-Marne;Essence-GPL;2075
2019;Île-de-France;Yvelines;Essence-GPL;3266
2011;Auvergne-Rhône-Alpes;Ain;Electricité;12
2011;Auvergne-Rhône-Alpes;Allier;Electricité;8
2011;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;2
2011;Auvergne-Rhône-Alpes;Savoie;Electricité;8
2011;Auvergne-Rhône-Alpes;Rhône;Electricité;82
2011;Auvergne-Rhône-Alpes;Ardèche;Electricité;11
2011;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;23
2011;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;18
2011;Auvergne-Rhône-Alpes;Loire;Electricité;14
2011;Auvergne-Rhône-Alpes;Drôme;Electricité;22
2011;Auvergne-Rhône-Alpes;Cantal;Electricité;3
2011;Auvergne-Rhône-Alpes;Isère;Electricité;32
2011;Bourgogne-Franche-Comté;Doubs;Electricité;32
2011;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;8
2011;Bourgogne-Franche-Comté;Haute-Saône;Electricité;14
2011;Bourgogne-Franche-Comté;Yonne;Electricité;2
2011;Bourgogne-Franche-Comté;Jura;Electricité;2
2011;Bourgogne-Franche-Comté;Nièvre;Electricité;1
2011;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;13
2011;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;2
2011;Bretagne;Ille-et-Vilaine;Electricité;20
2011;Bretagne;Morbihan;Electricité;16
2011;Bretagne;Côtes-d'Armor;Electricité;5
2011;Bretagne;Finistère;Electricité;30
2011;Centre-Val de Loire;Loir-et-Cher;Electricité;9
2011;Centre-Val de Loire;Loiret;Electricité;32
2011;Centre-Val de Loire;Indre-et-Loire;Electricité;23
2011;Centre-Val de Loire;Eure-et-Loir;Electricité;39
2011;Centre-Val de Loire;Indre;Electricité;12
2011;Centre-Val de Loire;Cher;Electricité;19
2011;Corse;Corse-du-Sud;Electricité;3
2011;Corse;Haute-Corse;Electricité;1
2011;Grand Est;Bas-Rhin;Electricité;62
2011;Grand Est;Vosges;Electricité;9
2011;Grand Est;Marne;Electricité;8
2011;Grand Est;Meurthe-et-Moselle;Electricité;12
2011;Grand Est;Haute-Marne;Electricité;5
2011;Grand Est;Meuse;Electricité;1
2011;Grand Est;Aube;Electricité;5
2011;Grand Est;Haut-Rhin;Electricité;17
2011;Grand Est;Moselle;Electricité;36
2011;Grand Est;Ardennes;Electricité;3
2011;Hauts-de-France;Somme;Electricité;22
2011;Hauts-de-France;Nord;Electricité;85
2011;Hauts-de-France;Oise;Electricité;6
2011;Hauts-de-France;Aisne;Electricité;7
2011;Hauts-de-France;Pas-de-Calais;Electricité;27
2011;Normandie;Eure;Electricité;10
2011;Normandie;Orne;Electricité;5
2011;Normandie;Manche;Electricité;16
2011;Normandie;Seine-Maritime;Electricité;16
2011;Normandie;Calvados;Electricité;29
2011;Nouvelle-Aquitaine;Landes;Electricité;1
2011;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;18
2011;Nouvelle-Aquitaine;Dordogne;Electricité;8
2011;Nouvelle-Aquitaine;Vienne;Electricité;19
2011;Nouvelle-Aquitaine;Gironde;Electricité;277
2011;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;22
2011;Nouvelle-Aquitaine;Haute-Vienne;Electricité;4
2011;Nouvelle-Aquitaine;Creuse;Electricité;0
2011;Nouvelle-Aquitaine;Corrèze;Electricité;3
2011;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;5
2011;Nouvelle-Aquitaine;Charente;Electricité;14
2011;Nouvelle-Aquitaine;Charente-Maritime;Electricité;130
2011;Occitanie;Hérault;Electricité;16
2011;Occitanie;Pyrénées-Orientales;Electricité;15
2011;Occitanie;Tarn;Electricité;9
2011;Occitanie;Ariège;Electricité;4
2011;Occitanie;Gard;Electricité;12
2011;Occitanie;Aveyron;Electricité;6
2011;Occitanie;Haute-Garonne;Electricité;17
2011;Occitanie;Lot;Electricité;3
2011;Occitanie;Aude;Electricité;7
2011;Occitanie;Tarn-et-Garonne;Electricité;4
2011;Occitanie;Hautes-Pyrénées;Electricité;4
2011;Occitanie;Gers;Electricité;4
2011;Occitanie;Lozère;Electricité;2
2011;Pays de la Loire;Vendée;Electricité;19
2011;Pays de la Loire;Mayenne;Electricité;6
2011;Pays de la Loire;Sarthe;Electricité;19
2011;Pays de la Loire;Maine-et-Loire;Electricité;41
2011;Pays de la Loire;Loire-Atlantique;Electricité;31
2011;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;32
2011;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;9
2011;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;46
2011;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;2
2011;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;0
2011;Provence-Alpes-Côte d'Azur;Var;Electricité;18
2011;Île-de-France;Essonne;Electricité;40
2011;Île-de-France;Val-d'Oise;Electricité;55
2011;Île-de-France;Seine-et-Marne;Electricité;23
2011;Île-de-France;Seine-Saint-Denis;Electricité;94
2011;Île-de-France;Paris;Electricité;247
2011;Île-de-France;Hauts-de-Seine;Electricité;228
2011;Île-de-France;Val-de-Marne;Electricité;63
2011;Île-de-France;Yvelines;Electricité;182
2012;Auvergne-Rhône-Alpes;Ain;Electricité;22
2012;Auvergne-Rhône-Alpes;Allier;Electricité;15
2012;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;5
2012;Auvergne-Rhône-Alpes;Savoie;Electricité;11
2012;Auvergne-Rhône-Alpes;Rhône;Electricité;125
2012;Auvergne-Rhône-Alpes;Ardèche;Electricité;12
2012;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;26
2012;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;26
2012;Auvergne-Rhône-Alpes;Loire;Electricité;19
2012;Auvergne-Rhône-Alpes;Drôme;Electricité;40
2012;Auvergne-Rhône-Alpes;Cantal;Electricité;5
2012;Auvergne-Rhône-Alpes;Isère;Electricité;51
2012;Bourgogne-Franche-Comté;Doubs;Electricité;40
2012;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;22
2012;Bourgogne-Franche-Comté;Haute-Saône;Electricité;22
2012;Bourgogne-Franche-Comté;Yonne;Electricité;7
2012;Bourgogne-Franche-Comté;Jura;Electricité;8
2012;Bourgogne-Franche-Comté;Nièvre;Electricité;5
2012;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;14
2012;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;2
2012;Bretagne;Ille-et-Vilaine;Electricité;37
2012;Bretagne;Morbihan;Electricité;23
2012;Bretagne;Côtes-d'Armor;Electricité;14
2012;Bretagne;Finistère;Electricité;33
2012;Centre-Val de Loire;Loir-et-Cher;Electricité;12
2012;Centre-Val de Loire;Loiret;Electricité;37
2012;Centre-Val de Loire;Indre-et-Loire;Electricité;31
2012;Centre-Val de Loire;Eure-et-Loir;Electricité;39
2012;Centre-Val de Loire;Indre;Electricité;14
2012;Centre-Val de Loire;Cher;Electricité;23
2012;Corse;Corse-du-Sud;Electricité;7
2012;Corse;Haute-Corse;Electricité;7
2012;Grand Est;Bas-Rhin;Electricité;92
2012;Grand Est;Vosges;Electricité;14
2012;Grand Est;Marne;Electricité;17
2012;Grand Est;Meurthe-et-Moselle;Electricité;23
2012;Grand Est;Haute-Marne;Electricité;7
2012;Grand Est;Meuse;Electricité;6
2012;Grand Est;Aube;Electricité;4
2012;Grand Est;Haut-Rhin;Electricité;36
2012;Grand Est;Moselle;Electricité;69
2012;Grand Est;Ardennes;Electricité;5
2012;Hauts-de-France;Somme;Electricité;24
2012;Hauts-de-France;Nord;Electricité;210
2012;Hauts-de-France;Oise;Electricité;282
2012;Hauts-de-France;Aisne;Electricité;19
2012;Hauts-de-France;Pas-de-Calais;Electricité;45
2012;Normandie;Eure;Electricité;11
2012;Normandie;Orne;Electricité;11
2012;Normandie;Manche;Electricité;20
2012;Normandie;Seine-Maritime;Electricité;44
2012;Normandie;Calvados;Electricité;38
2012;Nouvelle-Aquitaine;Landes;Electricité;9
2012;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;24
2012;Nouvelle-Aquitaine;Dordogne;Electricité;10
2012;Nouvelle-Aquitaine;Vienne;Electricité;124
2012;Nouvelle-Aquitaine;Gironde;Electricité;276
2012;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;90
2012;Nouvelle-Aquitaine;Haute-Vienne;Electricité;9
2012;Nouvelle-Aquitaine;Creuse;Electricité;1
2012;Nouvelle-Aquitaine;Corrèze;Electricité;8
2012;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;10
2012;Nouvelle-Aquitaine;Charente;Electricité;24
2012;Nouvelle-Aquitaine;Charente-Maritime;Electricité;127
2012;Occitanie;Hérault;Electricité;23
2012;Occitanie;Pyrénées-Orientales;Electricité;24
2012;Occitanie;Tarn;Electricité;9
2012;Occitanie;Ariège;Electricité;5
2012;Occitanie;Gard;Electricité;20
2012;Occitanie;Aveyron;Electricité;7
2012;Occitanie;Haute-Garonne;Electricité;39
2012;Occitanie;Lot;Electricité;3
2012;Occitanie;Aude;Electricité;15
2012;Occitanie;Tarn-et-Garonne;Electricité;3
2012;Occitanie;Hautes-Pyrénées;Electricité;8
2012;Occitanie;Gers;Electricité;6
2012;Occitanie;Lozère;Electricité;2
2012;Pays de la Loire;Vendée;Electricité;29
2012;Pays de la Loire;Mayenne;Electricité;11
2012;Pays de la Loire;Sarthe;Electricité;22
2012;Pays de la Loire;Maine-et-Loire;Electricité;41
2012;Pays de la Loire;Loire-Atlantique;Electricité;52
2012;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;147
2012;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;17
2012;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;65
2012;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;5
2012;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;2
2012;Provence-Alpes-Côte d'Azur;Var;Electricité;38
2012;Île-de-France;Essonne;Electricité;45
2012;Île-de-France;Val-d'Oise;Electricité;66
2012;Île-de-France;Seine-et-Marne;Electricité;40
2012;Île-de-France;Seine-Saint-Denis;Electricité;93
2012;Île-de-France;Paris;Electricité;257
2012;Île-de-France;Hauts-de-Seine;Electricité;921
2012;Île-de-France;Val-de-Marne;Electricité;62
2012;Île-de-France;Yvelines;Electricité;347
2013;Auvergne-Rhône-Alpes;Ain;Electricité;40
2013;Auvergne-Rhône-Alpes;Allier;Electricité;26
2013;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;15
2013;Auvergne-Rhône-Alpes;Savoie;Electricité;27
2013;Auvergne-Rhône-Alpes;Rhône;Electricité;193
2013;Auvergne-Rhône-Alpes;Ardèche;Electricité;32
2013;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;36
2013;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;56
2013;Auvergne-Rhône-Alpes;Loire;Electricité;37
2013;Auvergne-Rhône-Alpes;Drôme;Electricité;83
2013;Auvergne-Rhône-Alpes;Cantal;Electricité;5
2013;Auvergne-Rhône-Alpes;Isère;Electricité;97
2013;Bourgogne-Franche-Comté;Doubs;Electricité;102
2013;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;58
2013;Bourgogne-Franche-Comté;Haute-Saône;Electricité;36
2013;Bourgogne-Franche-Comté;Yonne;Electricité;17
2013;Bourgogne-Franche-Comté;Jura;Electricité;14
2013;Bourgogne-Franche-Comté;Nièvre;Electricité;9
2013;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;29
2013;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;21
2013;Bretagne;Ille-et-Vilaine;Electricité;91
2013;Bretagne;Morbihan;Electricité;44
2013;Bretagne;Côtes-d'Armor;Electricité;31
2013;Bretagne;Finistère;Electricité;54
2013;Centre-Val de Loire;Loir-et-Cher;Electricité;38
2013;Centre-Val de Loire;Loiret;Electricité;61
2013;Centre-Val de Loire;Indre-et-Loire;Electricité;64
2013;Centre-Val de Loire;Eure-et-Loir;Electricité;68
2013;Centre-Val de Loire;Indre;Electricité;14
2013;Centre-Val de Loire;Cher;Electricité;33
2013;Corse;Corse-du-Sud;Electricité;9
2013;Corse;Haute-Corse;Electricité;12
2013;Grand Est;Bas-Rhin;Electricité;202
2013;Grand Est;Vosges;Electricité;22
2013;Grand Est;Marne;Electricité;43
2013;Grand Est;Meurthe-et-Moselle;Electricité;65
2013;Grand Est;Haute-Marne;Electricité;21
2013;Grand Est;Meuse;Electricité;14
2013;Grand Est;Aube;Electricité;16
2013;Grand Est;Haut-Rhin;Electricité;151
2013;Grand Est;Moselle;Electricité;143
2013;Grand Est;Ardennes;Electricité;35
2013;Hauts-de-France;Somme;Electricité;31
2013;Hauts-de-France;Nord;Electricité;301
2013;Hauts-de-France;Oise;Electricité;237
2013;Hauts-de-France;Aisne;Electricité;44
2013;Hauts-de-France;Pas-de-Calais;Electricité;93
2013;Normandie;Eure;Electricité;94
2013;Normandie;Orne;Electricité;17
2013;Normandie;Manche;Electricité;57
2013;Normandie;Seine-Maritime;Electricité;117
2013;Normandie;Calvados;Electricité;68
2013;Nouvelle-Aquitaine;Landes;Electricité;31
2013;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;62
2013;Nouvelle-Aquitaine;Dordogne;Electricité;21
2013;Nouvelle-Aquitaine;Vienne;Electricité;185
2013;Nouvelle-Aquitaine;Gironde;Electricité;373
2013;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;277
2013;Nouvelle-Aquitaine;Haute-Vienne;Electricité;26
2013;Nouvelle-Aquitaine;Creuse;Electricité;4
2013;Nouvelle-Aquitaine;Corrèze;Electricité;26
2013;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;18
2013;Nouvelle-Aquitaine;Charente;Electricité;67
2013;Nouvelle-Aquitaine;Charente-Maritime;Electricité;164
2013;Occitanie;Hérault;Electricité;61
2013;Occitanie;Pyrénées-Orientales;Electricité;46
2013;Occitanie;Tarn;Electricité;17
2013;Occitanie;Ariège;Electricité;15
2013;Occitanie;Gard;Electricité;54
2013;Occitanie;Aveyron;Electricité;34
2013;Occitanie;Haute-Garonne;Electricité;119
2013;Occitanie;Lot;Electricité;9
2013;Occitanie;Aude;Electricité;27
2013;Occitanie;Tarn-et-Garonne;Electricité;20
2013;Occitanie;Hautes-Pyrénées;Electricité;12
2013;Occitanie;Gers;Electricité;13
2013;Occitanie;Lozère;Electricité;2
2013;Pays de la Loire;Vendée;Electricité;94
2013;Pays de la Loire;Mayenne;Electricité;31
2013;Pays de la Loire;Sarthe;Electricité;56
2013;Pays de la Loire;Maine-et-Loire;Electricité;115
2013;Pays de la Loire;Loire-Atlantique;Electricité;97
2013;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;309
2013;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;53
2013;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;206
2013;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;7
2013;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;9
2013;Provence-Alpes-Côte d'Azur;Var;Electricité;80
2013;Île-de-France;Essonne;Electricité;129
2013;Île-de-France;Val-d'Oise;Electricité;169
2013;Île-de-France;Seine-et-Marne;Electricité;76
2013;Île-de-France;Seine-Saint-Denis;Electricité;100
2013;Île-de-France;Paris;Electricité;397
2013;Île-de-France;Hauts-de-Seine;Electricité;2607
2013;Île-de-France;Val-de-Marne;Electricité;101
2013;Île-de-France;Yvelines;Electricité;563
2014;Auvergne-Rhône-Alpes;Ain;Electricité;100
2014;Auvergne-Rhône-Alpes;Allier;Electricité;43
2014;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;28
2014;Auvergne-Rhône-Alpes;Savoie;Electricité;71
2014;Auvergne-Rhône-Alpes;Rhône;Electricité;405
2014;Auvergne-Rhône-Alpes;Ardèche;Electricité;61
2014;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;96
2014;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;155
2014;Auvergne-Rhône-Alpes;Loire;Electricité;94
2014;Auvergne-Rhône-Alpes;Drôme;Electricité;141
2014;Auvergne-Rhône-Alpes;Cantal;Electricité;14
2014;Auvergne-Rhône-Alpes;Isère;Electricité;238
2014;Bourgogne-Franche-Comté;Doubs;Electricité;126
2014;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;103
2014;Bourgogne-Franche-Comté;Haute-Saône;Electricité;41
2014;Bourgogne-Franche-Comté;Yonne;Electricité;39
2014;Bourgogne-Franche-Comté;Jura;Electricité;40
2014;Bourgogne-Franche-Comté;Nièvre;Electricité;26
2014;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;78
2014;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;30
2014;Bretagne;Ille-et-Vilaine;Electricité;179
2014;Bretagne;Morbihan;Electricité;129
2014;Bretagne;Côtes-d'Armor;Electricité;98
2014;Bretagne;Finistère;Electricité;132
2014;Centre-Val de Loire;Loir-et-Cher;Electricité;51
2014;Centre-Val de Loire;Loiret;Electricité;243
2014;Centre-Val de Loire;Indre-et-Loire;Electricité;132
2014;Centre-Val de Loire;Eure-et-Loir;Electricité;110
2014;Centre-Val de Loire;Indre;Electricité;31
2014;Centre-Val de Loire;Cher;Electricité;78
2014;Corse;Corse-du-Sud;Electricité;20
2014;Corse;Haute-Corse;Electricité;20
2014;Grand Est;Bas-Rhin;Electricité;535
2014;Grand Est;Vosges;Electricité;51
2014;Grand Est;Marne;Electricité;94
2014;Grand Est;Meurthe-et-Moselle;Electricité;128
2014;Grand Est;Haute-Marne;Electricité;23
2014;Grand Est;Meuse;Electricité;45
2014;Grand Est;Aube;Electricité;38
2014;Grand Est;Haut-Rhin;Electricité;495
2014;Grand Est;Moselle;Electricité;233
2014;Grand Est;Ardennes;Electricité;48
2014;Hauts-de-France;Somme;Electricité;79
2014;Hauts-de-France;Nord;Electricité;528
2014;Hauts-de-France;Oise;Electricité;193
2014;Hauts-de-France;Aisne;Electricité;114
2014;Hauts-de-France;Pas-de-Calais;Electricité;216
2014;Normandie;Eure;Electricité;143
2014;Normandie;Orne;Electricité;46
2014;Normandie;Manche;Electricité;108
2014;Normandie;Seine-Maritime;Electricité;252
2014;Normandie;Calvados;Electricité;116
2014;Nouvelle-Aquitaine;Landes;Electricité;52
2014;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;127
2014;Nouvelle-Aquitaine;Dordogne;Electricité;54
2014;Nouvelle-Aquitaine;Vienne;Electricité;230
2014;Nouvelle-Aquitaine;Gironde;Electricité;505
2014;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;302
2014;Nouvelle-Aquitaine;Haute-Vienne;Electricité;54
2014;Nouvelle-Aquitaine;Creuse;Electricité;12
2014;Nouvelle-Aquitaine;Corrèze;Electricité;41
2014;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;47
2014;Nouvelle-Aquitaine;Charente;Electricité;97
2014;Nouvelle-Aquitaine;Charente-Maritime;Electricité;231
2014;Occitanie;Hérault;Electricité;189
2014;Occitanie;Pyrénées-Orientales;Electricité;79
2014;Occitanie;Tarn;Electricité;48
2014;Occitanie;Ariège;Electricité;23
2014;Occitanie;Gard;Electricité;120
2014;Occitanie;Aveyron;Electricité;39
2014;Occitanie;Haute-Garonne;Electricité;297
2014;Occitanie;Lot;Electricité;29
2014;Occitanie;Aude;Electricité;43
2014;Occitanie;Tarn-et-Garonne;Electricité;40
2014;Occitanie;Hautes-Pyrénées;Electricité;31
2014;Occitanie;Gers;Electricité;34
2014;Occitanie;Lozère;Electricité;5
2014;Pays de la Loire;Vendée;Electricité;158
2014;Pays de la Loire;Mayenne;Electricité;55
2014;Pays de la Loire;Sarthe;Electricité;100
2014;Pays de la Loire;Maine-et-Loire;Electricité;158
2014;Pays de la Loire;Loire-Atlantique;Electricité;203
2014;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;453
2014;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;117
2014;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;402
2014;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;16
2014;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;21
2014;Provence-Alpes-Côte d'Azur;Var;Electricité;181
2014;Île-de-France;Essonne;Electricité;288
2014;Île-de-France;Val-d'Oise;Electricité;228
2014;Île-de-France;Seine-et-Marne;Electricité;185
2014;Île-de-France;Seine-Saint-Denis;Electricité;169
2014;Île-de-France;Paris;Electricité;667
2014;Île-de-France;Hauts-de-Seine;Electricité;3744
2014;Île-de-France;Val-de-Marne;Electricité;182
2014;Île-de-France;Yvelines;Electricité;840
2015;Auvergne-Rhône-Alpes;Ain;Electricité;167
2015;Auvergne-Rhône-Alpes;Allier;Electricité;80
2015;Auvergne-Rhône-Alpes;Haute-Loire;Electricité;41
2015;Auvergne-Rhône-Alpes;Savoie;Electricité;126
2015;Auvergne-Rhône-Alpes;Rhône;Electricité;693
2015;Auvergne-Rhône-Alpes;Ardèche;Electricité;92
2015;Auvergne-Rhône-Alpes;Puy-de-Dôme;Electricité;161
2015;Auvergne-Rhône-Alpes;Haute-Savoie;Electricité;285
2015;Auvergne-Rhône-Alpes;Loire;Electricité;168
2015;Auvergne-Rhône-Alpes;Drôme;Electricité;219
2015;Auvergne-Rhône-Alpes;Cantal;Electricité;26
2015;Auvergne-Rhône-Alpes;Isère;Electricité;393
2015;Bourgogne-Franche-Comté;Doubs;Electricité;174
2015;Bourgogne-Franche-Comté;Côte-d'Or;Electricité;167
2015;Bourgogne-Franche-Comté;Haute-Saône;Electricité;50
2015;Bourgogne-Franche-Comté;Yonne;Electricité;66
2015;Bourgogne-Franche-Comté;Jura;Electricité;69
2015;Bourgogne-Franche-Comté;Nièvre;Electricité;37
2015;Bourgogne-Franche-Comté;Saône-et-Loire;Electricité;126
2015;Bourgogne-Franche-Comté;Territoire de Belfort;Electricité;36
2015;Bretagne;Ille-et-Vilaine;Electricité;290
2015;Bretagne;Morbihan;Electricité;172
2015;Bretagne;Côtes-d'Armor;Electricité;157
2015;Bretagne;Finistère;Electricité;219
2015;Centre-Val de Loire;Loir-et-Cher;Electricité;105
2015;Centre-Val de Loire;Loiret;Electricité;322
2015;Centre-Val de Loire;Indre-et-Loire;Electricité;229
2015;Centre-Val de Loire;Eure-et-Loir;Electricité;181
2015;Centre-Val de Loire;Indre;Electricité;44
2015;Centre-Val de Loire;Cher;Electricité;122
2015;Corse;Corse-du-Sud;Electricité;40
2015;Corse;Haute-Corse;Electricité;29
2015;Grand Est;Bas-Rhin;Electricité;651
2015;Grand Est;Vosges;Electricité;81
2015;Grand Est;Marne;Electricité;145
2015;Grand Est;Meurthe-et-Moselle;Electricité;221
2015;Grand Est;Haute-Marne;Electricité;46
2015;Grand Est;Meuse;Electricité;57
2015;Grand Est;Aube;Electricité;66
2015;Grand Est;Haut-Rhin;Electricité;582
2015;Grand Est;Moselle;Electricité;342
2015;Grand Est;Ardennes;Electricité;70
2015;Hauts-de-France;Somme;Electricité;110
2015;Hauts-de-France;Nord;Electricité;783
2015;Hauts-de-France;Oise;Electricité;290
2015;Hauts-de-France;Aisne;Electricité;157
2015;Hauts-de-France;Pas-de-Calais;Electricité;393
2015;Normandie;Eure;Electricité;211
2015;Normandie;Orne;Electricité;84
2015;Normandie;Manche;Electricité;172
2015;Normandie;Seine-Maritime;Electricité;427
2015;Normandie;Calvados;Electricité;199
2015;Nouvelle-Aquitaine;Landes;Electricité;86
2015;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Electricité;194
2015;Nouvelle-Aquitaine;Dordogne;Electricité;102
2015;Nouvelle-Aquitaine;Vienne;Electricité;277
2015;Nouvelle-Aquitaine;Gironde;Electricité;649
2015;Nouvelle-Aquitaine;Deux-Sèvres;Electricité;308
2015;Nouvelle-Aquitaine;Haute-Vienne;Electricité;127
2015;Nouvelle-Aquitaine;Creuse;Electricité;20
2015;Nouvelle-Aquitaine;Corrèze;Electricité;64
2015;Nouvelle-Aquitaine;Lot-et-Garonne;Electricité;67
2015;Nouvelle-Aquitaine;Charente;Electricité;156
2015;Nouvelle-Aquitaine;Charente-Maritime;Electricité;282
2015;Occitanie;Hérault;Electricité;289
2015;Occitanie;Pyrénées-Orientales;Electricité;121
2015;Occitanie;Tarn;Electricité;84
2015;Occitanie;Ariège;Electricité;36
2015;Occitanie;Gard;Electricité;235
2015;Occitanie;Aveyron;Electricité;59
2015;Occitanie;Haute-Garonne;Electricité;537
2015;Occitanie;Lot;Electricité;45
2015;Occitanie;Aude;Electricité;79
2015;Occitanie;Tarn-et-Garonne;Electricité;58
2015;Occitanie;Hautes-Pyrénées;Electricité;44
2015;Occitanie;Gers;Electricité;55
2015;Occitanie;Lozère;Electricité;7
2015;Pays de la Loire;Vendée;Electricité;262
2015;Pays de la Loire;Mayenne;Electricité;72
2015;Pays de la Loire;Sarthe;Electricité;147
2015;Pays de la Loire;Maine-et-Loire;Electricité;267
2015;Pays de la Loire;Loire-Atlantique;Electricité;356
2015;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Electricité;687
2015;Provence-Alpes-Côte d'Azur;Vaucluse;Electricité;198
2015;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Electricité;674
2015;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Electricité;31
2015;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Electricité;27
2015;Provence-Alpes-Côte d'Azur;Var;Electricité;379
2015;Île-de-France;Essonne;Electricité;501
2015;Île-de-France;Val-d'Oise;Electricité;392
2015;Île-de-France;Seine-et-Marne;Electricité;329
